2;Trnavsky kraj;201;Dunajska Streda;501441;Bac
2;Trnavsky kraj;201;Dunajska Streda;501450;Baka
2;Trnavsky kraj;201;Dunajska Streda;501468;Balon
2;Trnavsky kraj;201;Dunajska Streda;555517;Bellova Ves
2;Trnavsky kraj;201;Dunajska Streda;501484;Blahova
2;Trnavsky kraj;201;Dunajska Streda;501492;Blatna na Ostrove
2;Trnavsky kraj;201;Dunajska Streda;503461;Bodiky
2;Trnavsky kraj;201;Dunajska Streda;501506;Bohelov
2;Trnavsky kraj;201;Dunajska Streda;501514;Cakany
2;Trnavsky kraj;201;Dunajska Streda;580554;Cenkovce
2;Trnavsky kraj;201;Dunajska Streda;501531;Cilizska Radvan
2;Trnavsky kraj;201;Dunajska Streda;501549;Dobrohost
2;Trnavsky kraj;201;Dunajska Streda;501557;Dolny Bar
2;Trnavsky kraj;201;Dunajska Streda;501611;Dolny Stal
2;Trnavsky kraj;201;Dunajska Streda;501433;Dunajska Streda
2;Trnavsky kraj;201;Dunajska Streda;555541;Dunajsky Klatov
2;Trnavsky kraj;201;Dunajska Streda;501573;Gabcikovo
2;Trnavsky kraj;201;Dunajska Streda;501581;Holice
2;Trnavsky kraj;201;Dunajska Streda;501590;Horna Poton
2;Trnavsky kraj;201;Dunajska Streda;555568;Horne Myto
2;Trnavsky kraj;201;Dunajska Streda;501603;Horny Bar
2;Trnavsky kraj;201;Dunajska Streda;501620;Hubice
2;Trnavsky kraj;201;Dunajska Streda;501638;Hviezdoslavov
2;Trnavsky kraj;201;Dunajska Streda;501654;Jahodna
2;Trnavsky kraj;201;Dunajska Streda;501662;Janiky
2;Trnavsky kraj;201;Dunajska Streda;501671;Jurova
2;Trnavsky kraj;201;Dunajska Streda;501689;Klucovec
2;Trnavsky kraj;201;Dunajska Streda;501697;Kostolne Kracany
2;Trnavsky kraj;201;Dunajska Streda;501701;Kralovicove Kracany
2;Trnavsky kraj;201;Dunajska Streda;501719;Kutniky
2;Trnavsky kraj;201;Dunajska Streda;501727;Kvetoslavov
2;Trnavsky kraj;201;Dunajska Streda;580597;Kyselica
2;Trnavsky kraj;201;Dunajska Streda;501735;Lehnice
2;Trnavsky kraj;201;Dunajska Streda;501743;Luc na Ostrove
2;Trnavsky kraj;201;Dunajska Streda;555606;Macov
2;Trnavsky kraj;201;Dunajska Streda;555649;Mad
2;Trnavsky kraj;201;Dunajska Streda;555665;Male Dvorniky
2;Trnavsky kraj;201;Dunajska Streda;501760;Medvedov
2;Trnavsky kraj;201;Dunajska Streda;501778;Mierovo
2;Trnavsky kraj;201;Dunajska Streda;501786;Michal na Ostrove
2;Trnavsky kraj;201;Dunajska Streda;501930;Narad
2;Trnavsky kraj;201;Dunajska Streda;501808;Novy Zivot
2;Trnavsky kraj;201;Dunajska Streda;501816;Ohrady
2;Trnavsky kraj;201;Dunajska Streda;501824;Okoc
2;Trnavsky kraj;201;Dunajska Streda;501832;Oldza
2;Trnavsky kraj;201;Dunajska Streda;501859;Orechova Poton
2;Trnavsky kraj;201;Dunajska Streda;501867;Padan
2;Trnavsky kraj;201;Dunajska Streda;501883;Patas
2;Trnavsky kraj;201;Dunajska Streda;582522;Potonske Luky
2;Trnavsky kraj;201;Dunajska Streda;555720;Povoda
2;Trnavsky kraj;201;Dunajska Streda;501891;Rohovce
2;Trnavsky kraj;201;Dunajska Streda;501875;Sap
2;Trnavsky kraj;201;Dunajska Streda;501905;Samorin
2;Trnavsky kraj;201;Dunajska Streda;501913;Stvrtok na Ostrove
2;Trnavsky kraj;201;Dunajska Streda;501921;Topolniky
2;Trnavsky kraj;201;Dunajska Streda;555576;Trhova Hradska
2;Trnavsky kraj;201;Dunajska Streda;501956;Trnavka
2;Trnavsky kraj;201;Dunajska Streda;501964;Trstena na Ostrove
2;Trnavsky kraj;201;Dunajska Streda;501972;Velka Paka
2;Trnavsky kraj;201;Dunajska Streda;501981;Velke Blahovo
2;Trnavsky kraj;201;Dunajska Streda;555673;Velke Dvorniky
2;Trnavsky kraj;201;Dunajska Streda;501522;Velky Meder
2;Trnavsky kraj;201;Dunajska Streda;555746;Vieska
2;Trnavsky kraj;201;Dunajska Streda;501999;Vojka nad Dunajom
2;Trnavsky kraj;201;Dunajska Streda;502006;Vrakun
2;Trnavsky kraj;201;Dunajska Streda;502014;Vydrany
2;Trnavsky kraj;201;Dunajska Streda;502022;Zlate Klasy
2;Trnavsky kraj;202;Galanta;503673;Abraham
2;Trnavsky kraj;202;Galanta;503690;Cierna Voda
2;Trnavsky kraj;202;Galanta;503703;Cierny Brod
2;Trnavsky kraj;202;Galanta;555789;Dolna Streda
2;Trnavsky kraj;202;Galanta;503746;Dolne Saliby
2;Trnavsky kraj;202;Galanta;503754;Dolny Chotar
2;Trnavsky kraj;202;Galanta;503665;Galanta
2;Trnavsky kraj;202;Galanta;503762;Gan
2;Trnavsky kraj;202;Galanta;503771;Horne Saliby
2;Trnavsky kraj;202;Galanta;503789;Hoste
2;Trnavsky kraj;202;Galanta;503827;Janovce
2;Trnavsky kraj;202;Galanta;503835;Jelka
2;Trnavsky kraj;202;Galanta;503843;Kajal
2;Trnavsky kraj;202;Galanta;503860;Kosuty
2;Trnavsky kraj;202;Galanta;503878;Kralov Brod
2;Trnavsky kraj;202;Galanta;582638;Mala Maca
2;Trnavsky kraj;202;Galanta;555754;Matuskovo
2;Trnavsky kraj;202;Galanta;503924;Mostova
2;Trnavsky kraj;202;Galanta;503959;Pata
2;Trnavsky kraj;202;Galanta;503967;Puste Sady
2;Trnavsky kraj;202;Galanta;503975;Puste Ulany
2;Trnavsky kraj;202;Galanta;504009;Sered
2;Trnavsky kraj;202;Galanta;504017;Sladkovicovo
2;Trnavsky kraj;202;Galanta;504033;Salgocka
2;Trnavsky kraj;202;Galanta;504041;Sintava
2;Trnavsky kraj;202;Galanta;504050;Soporna
2;Trnavsky kraj;202;Galanta;504076;Tomasikovo
2;Trnavsky kraj;202;Galanta;504084;Topolnica
2;Trnavsky kraj;202;Galanta;504106;Trstice
2;Trnavsky kraj;202;Galanta;504114;Vahovce
2;Trnavsky kraj;202;Galanta;504122;Velka Maca
2;Trnavsky kraj;202;Galanta;504131;Velke Ulany
2;Trnavsky kraj;202;Galanta;504149;Velky Grob
2;Trnavsky kraj;202;Galanta;504157;Vinohrady nad Vahom
2;Trnavsky kraj;202;Galanta;504173;Vozokany
2;Trnavsky kraj;202;Galanta;504181;Zemianske Sady
2;Trnavsky kraj;204;Piestany;581399;Banka
2;Trnavsky kraj;204;Piestany;558354;Basovce
2;Trnavsky kraj;204;Piestany;506834;Borovce
2;Trnavsky kraj;204;Piestany;506982;Dolny Lopasov
2;Trnavsky kraj;204;Piestany;506991;Drahovce
2;Trnavsky kraj;204;Piestany;507008;Dubovany
2;Trnavsky kraj;204;Piestany;558338;Ducove
2;Trnavsky kraj;204;Piestany;556581;Hubina
2;Trnavsky kraj;204;Piestany;507121;Chtelnica
2;Trnavsky kraj;204;Piestany;507199;Kocin - Lancar
2;Trnavsky kraj;204;Piestany;507229;Krakovany
2;Trnavsky kraj;204;Piestany;507342;Moravany nad Vahom
2;Trnavsky kraj;204;Piestany;507369;Nizna
2;Trnavsky kraj;204;Piestany;507385;Ostrov
2;Trnavsky kraj;204;Piestany;507431;Pecenady
2;Trnavsky kraj;204;Piestany;507440;Piestany
2;Trnavsky kraj;204;Piestany;507466;Prasnik
2;Trnavsky kraj;204;Piestany;507482;Rakovice
2;Trnavsky kraj;204;Piestany;507491;Ratnovce
2;Trnavsky kraj;204;Piestany;507563;Sokolovce
2;Trnavsky kraj;204;Piestany;558397;Sipkove
2;Trnavsky kraj;204;Piestany;556548;Sterusy
2;Trnavsky kraj;204;Piestany;507679;Trebatice
2;Trnavsky kraj;204;Piestany;507709;Velke Kostolany
2;Trnavsky kraj;204;Piestany;556572;Velke Orviste
2;Trnavsky kraj;204;Piestany;507725;Vesele
2;Trnavsky kraj;204;Piestany;507750;Vrbove
2;Trnavsky kraj;205;Senica;504211;Bilkove Humence
2;Trnavsky kraj;205;Senica;504238;Borsky Mikulas
2;Trnavsky kraj;205;Senica;504220;Borsky Svaty Jur
2;Trnavsky kraj;205;Senica;504297;Cerova
2;Trnavsky kraj;205;Senica;504319;Cary
2;Trnavsky kraj;205;Senica;504327;Castkov
2;Trnavsky kraj;205;Senica;504335;Dojc
2;Trnavsky kraj;205;Senica;504360;Hlboke
2;Trnavsky kraj;205;Senica;504386;Hradiste pod Vratnom
2;Trnavsky kraj;205;Senica;504416;Jablonica
2;Trnavsky kraj;205;Senica;504475;Kovalov
2;Trnavsky kraj;205;Senica;504491;Kuklov
2;Trnavsky kraj;205;Senica;504513;Kuty
2;Trnavsky kraj;205;Senica;504521;Laksarska Nova Ves
2;Trnavsky kraj;205;Senica;504572;Moravsky Svaty Jan
2;Trnavsky kraj;205;Senica;504602;Osuske
2;Trnavsky kraj;205;Senica;504645;Plavecky Peter
2;Trnavsky kraj;205;Senica;504653;Podbranc
2;Trnavsky kraj;205;Senica;504700;Prietrz
2;Trnavsky kraj;205;Senica;504726;Prievaly
2;Trnavsky kraj;205;Senica;556122;Rohov
2;Trnavsky kraj;205;Senica;504777;Rovensko
2;Trnavsky kraj;205;Senica;556131;Rybky
2;Trnavsky kraj;205;Senica;556114;Sekule
2;Trnavsky kraj;205;Senica;504203;Senica
2;Trnavsky kraj;205;Senica;504823;Smolinske
2;Trnavsky kraj;205;Senica;504831;Smrdaky
2;Trnavsky kraj;205;Senica;504840;Sobotiste
2;Trnavsky kraj;205;Senica;504882;Sajdikove Humence
2;Trnavsky kraj;205;Senica;504891;Sastin - Straze
2;Trnavsky kraj;205;Senica;504904;Stefanov
2;Trnavsky kraj;206;Skalica;504271;Brodske
2;Trnavsky kraj;206;Skalica;504343;Dubovce
2;Trnavsky kraj;206;Skalica;504351;Gbely
2;Trnavsky kraj;206;Skalica;504378;Holic
2;Trnavsky kraj;206;Skalica;504394;Chropov
2;Trnavsky kraj;206;Skalica;504432;Katov
2;Trnavsky kraj;206;Skalica;504459;Kopcany
2;Trnavsky kraj;206;Skalica;504483;Kovalovec
2;Trnavsky kraj;206;Skalica;504530;Letnicie
2;Trnavsky kraj;206;Skalica;504548;Lopasov
2;Trnavsky kraj;206;Skalica;504564;Mokry Haj
2;Trnavsky kraj;206;Skalica;504599;Oreske
2;Trnavsky kraj;206;Skalica;504611;Petrova Ves
2;Trnavsky kraj;206;Skalica;504670;Popudinske Mocidlany
2;Trnavsky kraj;206;Skalica;504718;Prietrzka
2;Trnavsky kraj;206;Skalica;504734;Radimov
2;Trnavsky kraj;206;Skalica;504742;Radosovce
2;Trnavsky kraj;206;Skalica;504815;Skalica
2;Trnavsky kraj;206;Skalica;504912;Trnovec
2;Trnavsky kraj;206;Skalica;504939;Unin
2;Trnavsky kraj;206;Skalica;504963;Vradiste
2;Trnavsky kraj;203;Hlohovec;506800;Bojnicky
2;Trnavsky kraj;203;Hlohovec;506885;Cervenik
2;Trnavsky kraj;203;Hlohovec;506958;Dolne Otrokovce
2;Trnavsky kraj;203;Hlohovec;506966;Dolne Trhoviste
2;Trnavsky kraj;203;Hlohovec;556521;Dolne Zelenice
2;Trnavsky kraj;203;Hlohovec;507024;Dvorniky
2;Trnavsky kraj;203;Hlohovec;507032;Hlohovec
2;Trnavsky kraj;203;Hlohovec;507075;Horne Otrokovce
2;Trnavsky kraj;203;Hlohovec;556602;Horne Trhoviste
2;Trnavsky kraj;203;Hlohovec;556530;Horne Zelenice
2;Trnavsky kraj;203;Hlohovec;507130;Jalsove
2;Trnavsky kraj;203;Hlohovec;507172;Klacany
2;Trnavsky kraj;203;Hlohovec;507202;Koplotovce
2;Trnavsky kraj;203;Hlohovec;507253;Leopoldov
2;Trnavsky kraj;203;Hlohovec;507288;Madunice
2;Trnavsky kraj;203;Hlohovec;507326;Merasice
2;Trnavsky kraj;203;Hlohovec;507415;Pastuchov
2;Trnavsky kraj;203;Hlohovec;518620;Ratkovce
2;Trnavsky kraj;203;Hlohovec;507521;Sasinkovo
2;Trnavsky kraj;203;Hlohovec;507539;Siladice
2;Trnavsky kraj;203;Hlohovec;556611;Tekoldany
2;Trnavsky kraj;203;Hlohovec;556645;Teplicky
2;Trnavsky kraj;203;Hlohovec;507661;Trakovice
2;Trnavsky kraj;203;Hlohovec;507792;Zlkovce
2;Trnavsky kraj;207;Trnava;580473;Biely Kostol
2;Trnavsky kraj;207;Trnava;506788;Binovce
2;Trnavsky kraj;207;Trnava;506796;Bohdanovce nad Trnavou
2;Trnavsky kraj;207;Trnava;506818;Boleraz
2;Trnavsky kraj;207;Trnava;506826;Borova
2;Trnavsky kraj;207;Trnava;506842;Brestovany
2;Trnavsky kraj;207;Trnava;506851;Bucany
2;Trnavsky kraj;207;Trnava;506869;Bukova
2;Trnavsky kraj;207;Trnava;506877;Cifer
2;Trnavsky kraj;207;Trnava;506893;Dechtice
2;Trnavsky kraj;207;Trnava;556599;Dlha
