423;239;239;238
284;147;147;146
97;60;60;59
525;232;232;231
567;299;299;299
1383;759;759;756
380;211;211;209
45663;25407;25399;25260
657;424;424;423
1170;702;702;696
627;338;338;338
1119;666;666;655
484;269;269;268
1754;967;967;965
3006;1521;1520;1512
1238;698;698;695
663;282;282;276
2449;1241;1238;1228
799;467;467;465
1841;939;939;935
819;489;489;487
622;344;343;343
1134;631;631;623
2714;1393;1393;1376
350;199;199;197
2237;1280;1280;1267
344;202;202;199
568;317;317;314
557;287;287;287
429;204;204;204
1409;800;799;798
798;463;463;459
854;469;469;465
1267;751;751;751
577;359;359;358
493;248;248;248
1242;623;623;619
279;174;174;174
1223;640;640;639
570;332;332;331
1001;575;575;570
411;249;249;246
174;92;92;91
2127;1145;1145;1123
645;381;381;379
5140;2967;2967;2955
677;347;347;345
923;518;518;512
207;120;120;118
16216;8631;8630;8589
383;204;204;203
1563;819;819;817
341;197;197;197
955;462;462;461
203;119;119;119
1575;808;808;804
526;295;295;294
1064;530;530;527
825;432;432;428
1866;1042;1042;1031
177;101;101;99
7590;4143;4143;4103
1281;694;694;683
317;207;207;206
3398;1854;1854;1848
2751;1703;1703;1684
786;464;464;464
1032;627;627;623
638;370;370;361
3769;2223;2220;2212
596;297;297;290
583;345;345;345
550;352;352;349
144;76;76;76
53227;28001;27984;27855
549;310;310;308
1144;688;688;685
1182;568;566;562
1874;974;974;972
363;198;198;197
867;450;450;447
2104;1076;1074;1061
1906;1030;1030;1028
566;318;318;315
3571;1999;1997;1971
1343;754;754;745
1521;904;904;901
700;442;442;441
1928;1030;1030;1025
589;356;356;354
1082;635;635;631
307;146;146;144
521;270;270;270
819;411;411;410
2168;1118;1117;1111
828;412;412;410
1634;729;729;729
17577;8929;8922;8854
425;223;223;220
318;186;186;186
1577;865;865;860
728;390;389;387
2156;1295;1294;1286
414;204;204;200
1814;1051;1051;1048
920;566;566;561
890;432;432;432
433;241;241;239
599;345;345;343
658;378;378;378
1162;679;679;678
3526;1952;1952;1944
1795;989;989;985
1727;934;933;928
511;307;307;305
1217;681;681;673
356;186;186;185
1915;1055;1055;1044
359;189;189;189
463;255;255;255
1015;556;556;552
190;99;99;99
226;134;134;134
769;363;363;361
463;243;243;243
23983;13007;13001;12941
686;354;354;353
482;279;278;276
844;413;413;412
1278;736;736;735
719;289;289;287
593;302;302;300
2719;1666;1666;1663
1106;561;561;557
1735;1031;1031;1026
2307;1441;1441;1430
1902;1030;1030;1023
1256;747;747;737
1089;590;590;589
1176;640;640;633
2283;1066;1066;1061
975;510;510;504
1174;650;650;649
4842;2521;2518;2508
1695;858;858;857
2205;1205;1205;1197
543;311;311;310
1532;868;868;864
6048;3769;3769;3754
1381;824;824;820
644;412;412;412
1944;1066;1066;1058
1908;1110;1110;1106
967;615;615;614
903;622;622;619
927;595;595;591
2468;1018;1018;1013
1858;1063;1062;1062
4552;3029;3029;3023
5308;3416;3407;3391
801;458;458;456
1074;638;638;635
1326;660;659;656
4707;2799;2796;2779
1126;697;697;691
1223;687;687;682
1444;738;738;731
1502;882;882;878
1667;1140;1140;1140
2556;1275;1275;1266
15201;7764;7763;7724
2736;1751;1751;1741
1635;1104;1104;1104
2336;1634;1633;1624
7805;4711;4709;4695
2644;1648;1648;1642
2150;1295;1295;1289
723;393;393;392
19823;12520;12518;12471
297;179;179;179
1979;868;868;864
3268;2054;2054;2049
15285;8200;8199;8156
3269;2101;2101;2093
9249;5630;5626;5604
581;293;293;292
4112;2541;2540;2530
308;179;179;178
2124;1163;1163;1158
920;521;521;518
2164;1190;1190;1186
2034;1375;1375;1369
1120;764;764;762
1147;623;623;618
372;212;212;209
1840;902;902;899
1497;560;560;556
2700;1417;1417;1413
64285;35232;35215;35044
796;318;318;318
1618;952;952;948
968;480;480;477
186;119;119;118
569;275;275;274
16750;7666;7663;7618
376;238;238;238
4005;1788;1788;1775
642;318;318;318
332;176;176;176
216;123;123;121
439;365;365;365
148;60;60;60
327;155;155;155
728;315;315;313
2182;1089;1089;1083
418;202;202;201
485;257;257;257
508;334;334;332
331;185;185;184
1171;477;476;472
992;452;452;448
1836;1021;1021;1008
38;25;25;25
936;458;458;455
356;267;267;266
565;362;362;359
224;122;122;120
950;549;549;548
561;309;309;307
1148;649;649;646
1111;543;543;539
313;118;118;116
215;131;131;127
98;68;68;67
500;343;343;343
1462;712;712;705
151;86;86;85
313;185;185;183
3205;1423;1423;1399
762;451;451;447
1892;815;813;803
1339;571;571;561
94;61;61;61
2364;957;957;950
1257;661;661;660
127;83;83;81
1114;583;583;579
825;449;449;447
243;128;128;128
636;379;379;376
294;173;173;170
1781;1031;1031;1023
168;96;96;95
2706;1436;1436;1426
490;267;266;266
646;362;362;361
221;148;148;147
999;358;358;353
1039;332;332;331
534;339;339;339
2938;1445;1443;1434
273;57;57;55
1785;687;687;682
19568;8746;8744;8688
3527;1696;1696;1682
504;218;218;218
392;235;235;233
922;492;492;491
1304;687;687;685
1952;652;652;651
426;241;241;241
1655;708;708;702
5390;2673;2672;2658
12331;6666;6661;6610
1926;1042;1040;1035
788;364;364;363
379;191;191;189
1515;808;808;806
2538;1295;1295;1283
2175;1014;1014;1009
1588;804;804;804
1612;722;722;718
4666;2153;2152;2130
1064;527;527;526
942;502;502;496
684;285;285;284
4453;2163;2163;2157
1414;739;739;738
315;176;176;174
792;363;363;362
4134;2005;2004;1986
805;488;488;480
2207;1108;1108;1100
2245;1114;1114;1109
2758;1204;1204;1190
6160;2817;2817;2792
2169;1056;1056;1050
1400;640;640;635
1801;936;936;933
14861;8197;8193;8158
1089;482;482;475
580;421;421;418
1342;765;765;760
1202;504;504;501
1057;610;610;601
1153;608;608;607
1103;673;673;665
757;421;421;417
434;242;242;242
2500;1276;1275;1269
1254;653;653;647
1173;659;658;654
352;225;225;224
1715;933;933;929
350;232;232;230
627;415;415;413
740;423;422;421
212;139;139;136
2108;1227;1226;1224
1778;922;922;917
654;316;316;315
639;306;306;303
408;243;243;241
2126;1339;1339;1335
6078;3313;3313;3293
3241;1966;1966;1950
2606;1528;1528;1522
1425;770;770;761
2586;1522;1522;1511
2820;1295;1295;1287
846;502;502;500
2189;1214;1214;1203
541;332;332;326
1113;657;655;650
134;78;78;77
740;420;420;414
1020;610;610;610
139;65;65;65
367;195;194;193
638;377;377;374
3566;1560;1558;1543
1499;790;789;781
425;246;246;243
1523;553;553;551
1046;570;570;567
516;331;331;329
546;327;327;323
5733;3215;3214;3180
7160;4010;4006;3982
621;297;297;294
1174;649;649;645
988;607;607;607
1040;581;581;573
586;386;386;383
643;287;287;287
3946;2105;2105;2098
2177;1122;1122;1114
1778;1186;1186;1174
1700;824;822;815
1327;711;711;708
26110;13737;13736;13663
414;199;199;192
479;308;308;307
161;89;89;89
1592;933;933;928
108;61;61;61
91;54;54;53
643;537;537;534
1088;596;596;596
240;142;142;140
373;187;187;185
838;517;517;514
152;83;83;82
