1;Bratislavskı kraj;107;Pezinok;508187;Píla;297;179;179;179;322;190;190;189
1;Bratislavskı kraj;107;Pezinok;508225;Slovenskı Grob;3269;2101;2101;2093;3271;1907;1907;1886
1;Bratislavskı kraj;107;Pezinok;507989;Svätı Jur;4707;2799;2796;2779;4721;2603;2600;2534
1;Bratislavskı kraj;107;Pezinok;508250;Šenkvice;4112;2541;2540;2530;4103;2237;2237;2194
1;Bratislavskı kraj;107;Pezinok;508268;Štefanová;308;179;179;178;306;153;153;152
1;Bratislavskı kraj;107;Pezinok;508306;Vinièné;2034;1375;1375;1369;2003;1185;1185;1168
1;Bratislavskı kraj;107;Pezinok;508314;Vinosady;1120;764;764;762;1086;660;660;656
1;Bratislavskı kraj;107;Pezinok;508322;Vištuk;1147;623;623;618;1143;562;561;546
1;Bratislavskı kraj;108;Senec;507814;Bernolákovo;6048;3769;3769;3754;6076;3283;3283;3239
1;Bratislavskı kraj;108;Senec;507822;Blatné;1381;824;824;820;1393;743;743;733
1;Bratislavskı kraj;108;Senec;503681;Boldog;404;245;245;244;403;240;240;234
1;Bratislavskı kraj;108;Senec;507865;Èataj;967;615;615;614;979;546;546;536
1;Bratislavskı kraj;108;Senec;545333;Dunajská Luná;5085;3238;3237;3227;5092;2856;2853;2809
1;Bratislavskı kraj;108;Senec;507903;Hamuliakovo;1858;1063;1062;1062;1883;1009;1009;997
1;Bratislavskı kraj;108;Senec;503797;Hrubá Borša;808;533;533;531;839;506;505;493
1;Bratislavskı kraj;108;Senec;503801;Hrubı Šúr;753;438;438;436;761;381;381;376
1;Bratislavskı kraj;108;Senec;503819;Hurbanova Ves;317;200;200;200;324;199;199;192
1;Bratislavskı kraj;108;Senec;507911;Chorvátsky Grob;4552;3029;3029;3023;4540;2868;2868;2856
1;Bratislavskı kraj;108;Senec;555487;Igram;480;267;267;265;480;222;222;214
1;Bratislavskı kraj;108;Senec;507938;Ivanka pri Dunaji;5308;3416;3407;3391;5303;3040;3040;2956
1;Bratislavskı kraj;108;Senec;507997;Kalinkovo;1126;697;697;691;1118;644;644;630
1;Bratislavskı kraj;108;Senec;555495;Kaplna;703;399;399;393;709;365;365;359
1;Bratislavskı kraj;108;Senec;503851;Kostolná pri Dunaji;546;337;337;334;557;300;300;298
1;Bratislavskı kraj;108;Senec;503894;Krá¾ová pri Senci;1612;1002;1002;993;1618;911;911;888
1;Bratislavskı kraj;108;Senec;508071;Malinovo;2736;1751;1751;1741;2735;1605;1604;1579
1;Bratislavskı kraj;108;Senec;508098;Miloslavov;2336;1634;1633;1624;2333;1527;1527;1512
1;Bratislavskı kraj;108;Senec;508110;Most pri Bratislave;2644;1648;1648;1642;2639;1413;1413;1394
1;Bratislavskı kraj;108;Senec;508136;Nová Dedinka;2150;1295;1295;1289;2172;1174;1174;1145
1;Bratislavskı kraj;108;Senec;582549;Novı Svet;82;56;56;56;85;44;44;43
1;Bratislavskı kraj;108;Senec;503983;Reca;1255;658;658;648;1274;564;564;550
1;Bratislavskı kraj;108;Senec;508209;Rovinka;3268;2054;2054;2049;3285;1833;1833;1809
1;Bratislavskı kraj;108;Senec;508217;Senec;15285;8200;8199;8156;15289;7366;7366;7223
1;Bratislavskı kraj;108;Senec;508276;Tomášov;2124;1163;1163;1158;2135;1117;1117;1106
1;Bratislavskı kraj;108;Senec;508284;Tureò;920;521;521;518;923;470;470;462
1;Bratislavskı kraj;108;Senec;508292;Ve¾kı Biel;2164;1190;1190;1186;2213;1093;1091;1080
1;Bratislavskı kraj;108;Senec;508331;Vlky;372;212;212;209;370;171;171;168
1;Bratislavskı kraj;108;Senec;555509;Zálesie;1529;1079;1079;1078;1528;980;980;960
2;Trnavskı kraj;201;Dunajská Streda;501441;Báè;472;248;248;238;475;221;221;219
2;Trnavskı kraj;201;Dunajská Streda;501450;Baka;973;295;293;290;981;297;297;294
2;Trnavskı kraj;201;Dunajská Streda;501468;Baloò;619;156;156;154;620;155;155;152
2;Trnavskı kraj;201;Dunajská Streda;555517;Bellova Ves;256;135;135;134;252;116;116;114
2;Trnavskı kraj;201;Dunajská Streda;501484;Blahová;308;167;167;166;311;124;124;121
2;Trnavskı kraj;201;Dunajská Streda;501492;Blatná na Ostrove;766;322;322;320;769;276;276;274
2;Trnavskı kraj;201;Dunajská Streda;503461;Bodíky;286;135;135;135;311;177;177;177
2;Trnavskı kraj;201;Dunajská Streda;501506;Bohe¾ov;296;102;102;101;294;84;84;83
2;Trnavskı kraj;201;Dunajská Streda;501514;Èakany;504;269;269;267;505;235;235;234
2;Trnavskı kraj;201;Dunajská Streda;580554;Èenkovce;902;367;367;367;808;345;345;345
2;Trnavskı kraj;201;Dunajská Streda;501531;Èiliská Radvaò;986;184;184;182;987;168;168;166
2;Trnavskı kraj;201;Dunajská Streda;501549;Dobrohoš;433;216;216;215;441;204;204;202
2;Trnavskı kraj;201;Dunajská Streda;501557;Dolnı Bar;597;198;197;196;598;163;163;162
2;Trnavskı kraj;201;Dunajská Streda;501611;Dolnı Štál;1624;409;409;406;1632;352;352;343
2;Trnavskı kraj;201;Dunajská Streda;501433;Dunajská Streda;19293;6041;6034;5991;19279;5827;5825;5762
2;Trnavskı kraj;201;Dunajská Streda;555541;Dunajskı Klátov;578;149;149;148;574;136;136;136
2;Trnavskı kraj;201;Dunajská Streda;501573;Gabèíkovo;4332;1204;1204;1194;4428;1113;1113;1075
2;Trnavskı kraj;201;Dunajská Streda;501581;Holice;1770;602;602;598;1742;494;490;487
2;Trnavskı kraj;201;Dunajská Streda;501590;Horná Potôò;1731;601;601;601;1738;529;528;523
2;Trnavskı kraj;201;Dunajská Streda;555568;Horné Mıto;782;159;159;157;780;148;148;143
2;Trnavskı kraj;201;Dunajská Streda;501603;Hornı Bar;1053;438;438;437;1059;393;393;388
2;Trnavskı kraj;201;Dunajská Streda;501620;Hubice;526;273;273;271;516;251;251;249
2;Trnavskı kraj;201;Dunajská Streda;501638;Hviezdoslavov;1379;886;886;883;1513;830;830;821
2;Trnavskı kraj;201;Dunajská Streda;501654;Jahodná;1398;339;339;336;1411;344;344;344
2;Trnavskı kraj;201;Dunajská Streda;501662;Janíky;755;414;414;411;770;358;358;356
2;Trnavskı kraj;201;Dunajská Streda;501671;Jurová;397;140;140;140;398;107;107;105
2;Trnavskı kraj;201;Dunajská Streda;501689;K¾úèovec;311;92;92;89;313;76;76;73
2;Trnavskı kraj;201;Dunajská Streda;501697;Kostolné Kraèany;1160;436;436;435;1164;325;325;323
2;Trnavskı kraj;201;Dunajská Streda;501701;Krá¾ovièove Kraèany;899;293;293;291;898;229;229;229
2;Trnavskı kraj;201;Dunajská Streda;501719;Kútniky;1155;448;448;445;1152;386;386;384
2;Trnavskı kraj;201;Dunajská Streda;501727;Kvetoslavov;1262;799;799;795;1274;696;696;691
2;Trnavskı kraj;201;Dunajská Streda;580597;Kyselica;160;72;72;72;169;80;80;78
2;Trnavskı kraj;201;Dunajská Streda;501735;Lehnice;2315;888;886;876;2330;748;747;739
2;Trnavskı kraj;201;Dunajská Streda;501743;Lúè na Ostrove;614;217;217;217;619;195;195;191
2;Trnavskı kraj;201;Dunajská Streda;555606;Macov;325;195;195;193;334;171;171;167
2;Trnavskı kraj;201;Dunajská Streda;555649;Mad;466;178;178;175;467;128;128;126
2;Trnavskı kraj;201;Dunajská Streda;555665;Malé Dvorníky;941;386;386;385;942;337;337;337
2;Trnavskı kraj;201;Dunajská Streda;501760;Medveïov;483;129;129;129;490;120;120;120
2;Trnavskı kraj;201;Dunajská Streda;501778;Mierovo;361;202;202;202;359;173;173;171
2;Trnavskı kraj;201;Dunajská Streda;501786;Michal na Ostrove;820;316;316;311;822;281;281;276
2;Trnavskı kraj;201;Dunajská Streda;501930;Òárad;540;193;193;186;548;198;198;193
2;Trnavskı kraj;201;Dunajská Streda;501808;Novı ivot;1836;674;674;664;1842;665;665;662
2;Trnavskı kraj;201;Dunajská Streda;501816;Ohrady;1120;299;299;298;1114;255;255;252
2;Trnavskı kraj;201;Dunajská Streda;501824;Okoè;3100;605;605;575;3158;487;487;470
2;Trnavskı kraj;201;Dunajská Streda;501832;O¾dza;403;210;210;209;403;191;191;188
2;Trnavskı kraj;201;Dunajská Streda;501859;Orechová Potôò;1463;456;456;453;1436;420;420;416
2;Trnavskı kraj;201;Dunajská Streda;501867;Padáò;740;186;186;186;740;162;162;162
2;Trnavskı kraj;201;Dunajská Streda;501883;Pataš;658;102;102;102;654;76;76;76
2;Trnavskı kraj;201;Dunajská Streda;582522;Potônske Lúky;229;87;87;86;231;75;75;74
2;Trnavskı kraj;201;Dunajská Streda;555720;Povoda;803;272;272;269;804;261;261;260
2;Trnavskı kraj;201;Dunajská Streda;501891;Rohovce;922;400;399;394;918;329;329;323
2;Trnavskı kraj;201;Dunajská Streda;501875;Sap;441;121;121;119;441;112;112;109
2;Trnavskı kraj;201;Dunajská Streda;501905;Šamorín;10981;5058;5058;5027;10873;4526;4524;4463
2;Trnavskı kraj;201;Dunajská Streda;501913;Štvrtok na Ostrove;1437;631;631;626;1439;538;538;529
2;Trnavskı kraj;201;Dunajská Streda;501921;Topo¾níky;2578;721;721;713;2576;569;569;566
2;Trnavskı kraj;201;Dunajská Streda;555576;Trhová Hradská;1860;505;505;501;1863;386;385;380
2;Trnavskı kraj;201;Dunajská Streda;501956;Trnávka;418;196;196;196;420;154;154;154
2;Trnavskı kraj;201;Dunajská Streda;501964;Trstená na Ostrove;498;176;176;170;503;170;170;168
2;Trnavskı kraj;201;Dunajská Streda;501972;Ve¾ká Paka;776;420;420;417;765;397;397;393
2;Trnavskı kraj;201;Dunajská Streda;501981;Ve¾ké Blahovo;1241;326;326;323;1243;263;263;262
2;Trnavskı kraj;201;Dunajská Streda;555673;Ve¾ké Dvorníky;1047;305;305;300;1048;266;266;264
2;Trnavskı kraj;201;Dunajská Streda;501522;Ve¾kı Meder;7097;1570;1570;1561;7084;1426;1426;1409
2;Trnavskı kraj;201;Dunajská Streda;555746;Vieska;360;160;160;159;360;128;128;128
2;Trnavskı kraj;201;Dunajská Streda;501999;Vojka nad Dunajom;410;212;212;210;442;231;231;229
2;Trnavskı kraj;201;Dunajská Streda;502006;Vrakúò;2255;715;714;705;2261;560;559;557
2;Trnavskı kraj;201;Dunajská Streda;502014;Vydrany;1451;433;433;425;1460;369;369;356
2;Trnavskı kraj;201;Dunajská Streda;502022;Zlaté Klasy;2753;532;532;529;2739;531;531;526
2;Trnavskı kraj;202;Galanta;503673;Abrahám;905;527;527;527;911;476;476;463
2;Trnavskı kraj;202;Galanta;503690;Èierna Voda;1147;564;564;555;1151;324;324;316
2;Trnavskı kraj;202;Galanta;503703;Èierny Brod;1372;430;430;426;1372;374;374;369
2;Trnavskı kraj;202;Galanta;555789;Dolná Streda;1289;731;731;721;1287;573;573;564
2;Trnavskı kraj;202;Galanta;503746;Dolné Saliby;1721;570;564;555;1725;484;484;482
2;Trnavskı kraj;202;Galanta;503754;Dolnı Chotár;300;74;74;73;301;60;60;59
2;Trnavskı kraj;202;Galanta;503665;Galanta;12474;5936;5928;5902;12435;5244;5243;5142
2;Trnavskı kraj;202;Galanta;503762;Gáò;684;368;368;367;680;331;331;327
2;Trnavskı kraj;202;Galanta;503771;Horné Saliby;2671;1030;1030;1015;2672;904;904;893
2;Trnavskı kraj;202;Galanta;503789;Hoste;393;215;215;214;402;201;201;195
2;Trnavskı kraj;202;Galanta;503827;Jánovce;406;223;223;223;409;198;198;198
2;Trnavskı kraj;202;Galanta;503835;Jelka;3357;1129;1129;1117;3352;994;994;985
2;Trnavskı kraj;202;Galanta;503843;Kajal;1249;465;465;464;1260;390;390;386
2;Trnavskı kraj;202;Galanta;503860;Košúty;1403;571;571;559;1410;520;520;510
2;Trnavskı kraj;202;Galanta;503878;Krá¾ov Brod;907;268;268;264;909;231;231;231
2;Trnavskı kraj;202;Galanta;582638;Malá Maèa;499;232;232;229;499;189;189;183
2;Trnavskı kraj;202;Galanta;555754;Matúškovo;1888;953;953;946;1888;853;852;839
2;Trnavskı kraj;202;Galanta;503924;Mostová;1339;485;485;484;1339;429;429;423
2;Trnavskı kraj;202;Galanta;503959;Pata;2637;1271;1271;1259;2620;960;960;942
2;Trnavskı kraj;202;Galanta;503967;Pusté Sady;530;256;256;253;534;223;223;220
2;Trnavskı kraj;202;Galanta;503975;Pusté Ú¾any;1443;735;735;725;1456;629;629;620
2;Trnavskı kraj;202;Galanta;504009;Sereï;13365;6528;6528;6495;13327;5371;5371;5285
2;Trnavskı kraj;202;Galanta;504017;Sládkovièovo;4405;1783;1783;1780;4415;1613;1613;1580
2;Trnavskı kraj;202;Galanta;504033;Šalgoèka;390;192;192;189;379;143;143;142
2;Trnavskı kraj;202;Galanta;504041;Šintava;1468;822;822;820;1461;676;676;665
2;Trnavskı kraj;202;Galanta;504050;Šoporòa;3451;1555;1555;1547;3449;1307;1307;1286
2;Trnavskı kraj;202;Galanta;504076;Tomášikovo;1331;389;389;384;1330;305;305;303
2;Trnavskı kraj;202;Galanta;504084;Topo¾nica;694;369;369;367;695;308;308;305
2;Trnavskı kraj;202;Galanta;504106;Trstice;3214;973;973;969;3217;748;748;746
2;Trnavskı kraj;202;Galanta;504114;Váhovce;1743;637;637;633;1745;578;578;568
2;Trnavskı kraj;202;Galanta;504122;Ve¾ká Maèa;2131;787;787;780;2131;645;645;641
2;Trnavskı kraj;202;Galanta;504131;Ve¾ké Ú¾any;3766;1573;1573;1565;3763;1425;1425;1412
2;Trnavskı kraj;202;Galanta;504149;Ve¾kı Grob;1122;562;562;559;1120;470;469;463
2;Trnavskı kraj;202;Galanta;504157;Vinohrady nad Váhom;1365;660;660;658;1364;522;522;516
2;Trnavskı kraj;202;Galanta;504173;Vozokany;967;348;348;346;961;335;335;332
2;Trnavskı kraj;202;Galanta;504181;Zemianske Sady;689;301;301;300;702;252;252;249
2;Trnavskı kraj;204;Piešany;581399;Banka;1853;1002;1002;999;1864;860;860;843
2;Trnavskı kraj;204;Piešany;558354;Bašovce;277;169;169;168;283;130;130;120
2;Trnavskı kraj;204;Piešany;506834;Borovce;867;450;450;447;868;369;369;363
2;Trnavskı kraj;204;Piešany;506982;Dolnı Lopašov;819;411;411;410;810;342;341;332
2;Trnavskı kraj;204;Piešany;506991;Drahovce;2168;1118;1117;1111;2164;866;866;853
2;Trnavskı kraj;204;Piešany;507008;Dubovany;828;412;412;410;828;318;318;308
2;Trnavskı kraj;204;Piešany;558338;Ducové;370;217;217;212;370;166;166;159
2;Trnavskı kraj;204;Piešany;556581;Hubina;434;222;222;222;438;181;181;179
2;Trnavskı kraj;204;Piešany;507121;Chtelnica;2156;1295;1294;1286;2150;1048;1048;1031
2;Trnavskı kraj;204;Piešany;507199;Koèín - Lanèár;433;241;241;239;437;208;208;199
2;Trnavskı kraj;204;Piešany;507229;Krakovany;1162;679;679;678;1153;563;563;549
2;Trnavskı kraj;204;Piešany;507342;Moravany nad Váhom;1915;1055;1055;1044;1922;857;856;845
2;Trnavskı kraj;204;Piešany;507369;Niná;463;255;255;255;458;207;206;206
2;Trnavskı kraj;204;Piešany;507385;Ostrov;1015;556;556;552;1017;487;487;484
2;Trnavskı kraj;204;Piešany;507431;Peèeòady;463;243;243;243;465;184;184;177
2;Trnavskı kraj;204;Piešany;507440;Piešany;23983;13007;13001;12941;23855;11770;11770;11553
2;Trnavskı kraj;204;Piešany;507466;Prašník;686;354;354;353;701;340;340;336
2;Trnavskı kraj;204;Piešany;507482;Rakovice;482;279;278;276;477;211;211;203
2;Trnavskı kraj;204;Piešany;507491;Ratnovce;844;413;413;412;844;330;330;328
2;Trnavskı kraj;204;Piešany;507563;Sokolovce;1106;561;561;557;1100;451;451;441
2;Trnavskı kraj;204;Piešany;558397;Šípkové;264;144;144;143;271;131;131;126
2;Trnavskı kraj;204;Piešany;556548;Šterusy;410;210;210;207;407;175;175;168
2;Trnavskı kraj;204;Piešany;507679;Trebatice;1089;590;590;589;1083;527;527;513
2;Trnavskı kraj;204;Piešany;507709;Ve¾ké Kosto¾any;2283;1066;1066;1061;2270;849;849;831
2;Trnavskı kraj;204;Piešany;556572;Ve¾ké Orvište;885;417;416;413;893;385;385;375
2;Trnavskı kraj;204;Piešany;507725;Veselé;975;510;510;504;975;411;411;402
2;Trnavskı kraj;204;Piešany;507750;Vrbové;4842;2521;2518;2508;4846;2209;2207;2147
2;Trnavskı kraj;205;Senica;504211;Bílkove Humence;170;97;97;96;179;88;88;86
2;Trnavskı kraj;205;Senica;504238;Borskı Mikuláš;3259;1456;1456;1449;3274;1214;1214;1193
2;Trnavskı kraj;205;Senica;504220;Borskı Svätı Jur;1327;572;572;569;1295;544;544;535
2;Trnavskı kraj;205;Senica;504297;Cerová;958;570;570;568;938;529;529;519
2;Trnavskı kraj;205;Senica;504319;Èáry;1021;430;430;428;1012;355;355;351
2;Trnavskı kraj;205;Senica;504327;Èastkov;476;311;311;304;481;269;269;267
2;Trnavskı kraj;205;Senica;504335;Dojè;1002;526;526;513;1009;400;400;386
2;Trnavskı kraj;205;Senica;504360;Hlboké;778;424;424;424;783;385;385;377
2;Trnavskı kraj;205;Senica;504386;Hradište pod Vrátnom;580;333;333;332;588;305;305;302
2;Trnavskı kraj;205;Senica;504416;Jablonica;1858;908;908;905;1882;798;798;788
2;Trnavskı kraj;205;Senica;504475;Koválov;576;339;339;339;575;287;287;281
2;Trnavskı kraj;205;Senica;504491;Kuklov;626;180;180;179;633;161;161;157
2;Trnavskı kraj;205;Senica;504513;Kúty;3991;2151;2151;2128;4250;2157;2154;2108
2;Trnavskı kraj;205;Senica;504521;Lakšárska Nová Ves;936;433;433;431;939;366;366;362
2;Trnavskı kraj;205;Senica;504572;Moravskı Svätı Ján;1801;933;933;928;1796;821;821;809
2;Trnavskı kraj;205;Senica;504602;Osuské;487;192;192;191;491;204;204;203
2;Trnavskı kraj;205;Senica;504645;Plaveckı Peter;510;264;264;264;514;221;221;218
2;Trnavskı kraj;205;Senica;504653;Podbranè;524;300;300;298;531;280;280;275
2;Trnavskı kraj;205;Senica;504700;Prietr;614;358;358;356;620;325;325;324
2;Trnavskı kraj;205;Senica;504726;Prievaly;810;466;466;463;826;407;407;397
2;Trnavskı kraj;205;Senica;556122;Rohov;348;148;148;147;343;129;129;128
2;Trnavskı kraj;205;Senica;504777;Rovensko;350;236;236;233;350;214;214;211
2;Trnavskı kraj;205;Senica;556131;Rybky;346;207;207;207;345;177;177;176
2;Trnavskı kraj;205;Senica;556114;Sekule;1436;738;738;733;1433;608;608;590
2;Trnavskı kraj;205;Senica;504203;Senica;16558;7941;7941;7904;16600;6978;6978;6880
2;Trnavskı kraj;205;Senica;504823;Smolinské;749;448;448;444;751;360;360;352
2;Trnavskı kraj;205;Senica;504831;Smrdáky;539;344;344;342;548;329;329;323
2;Trnavskı kraj;205;Senica;504840;Sobotište;1237;731;731;727;1229;615;615;601
2;Trnavskı kraj;205;Senica;504882;Šajdíkove Humence;920;454;454;450;928;397;397;397
2;Trnavskı kraj;205;Senica;504891;Šaštín - Stráe;4122;1826;1826;1819;4123;1434;1434;1404
2;Trnavskı kraj;205;Senica;504904;Štefanov;1300;620;620;613;1284;485;485;473
2;Trnavskı kraj;206;Skalica;504271;Brodské;1945;834;834;828;2012;849;849;835
2;Trnavskı kraj;206;Skalica;504343;Dubovce;522;301;301;301;521;260;260;252
2;Trnavskı kraj;206;Skalica;504351;Gbely;4202;2047;2047;2040;4211;1792;1792;1770
2;Trnavskı kraj;206;Skalica;504378;Holíè;9233;4545;4544;4511;9260;3802;3802;3726
2;Trnavskı kraj;206;Skalica;504394;Chropov;302;180;180;179;311;138;138;137
2;Trnavskı kraj;206;Skalica;504432;Kátov;515;286;286;285;507;214;214;208
2;Trnavskı kraj;206;Skalica;504459;Kopèany;2056;958;958;957;2049;741;741;730
2;Trnavskı kraj;206;Skalica;504483;Koválovec;126;81;81;80;120;66;66;66
2;Trnavskı kraj;206;Skalica;504530;Letnièie;413;253;253;252;413;195;195;189
2;Trnavskı kraj;206;Skalica;504548;Lopašov;257;191;191;191;252;159;159;159
2;Trnavskı kraj;206;Skalica;504564;Mokrı Háj;584;325;325;323;633;278;278;271
2;Trnavskı kraj;206;Skalica;504599;Oreské;307;228;228;228;302;204;204;199
2;Trnavskı kraj;206;Skalica;504611;Petrova Ves;870;499;499;497;869;415;415;414
2;Trnavskı kraj;206;Skalica;504670;Popudinské Moèid¾any;749;376;376;374;740;304;304;295
2;Trnavskı kraj;206;Skalica;504718;Prietrka;409;256;256;254;409;221;221;218
2;Trnavskı kraj;206;Skalica;504734;Radimov;454;246;246;245;454;213;213;211
2;Trnavskı kraj;206;Skalica;504742;Radošovce;1456;866;866;860;1457;685;685;653
2;Trnavskı kraj;206;Skalica;504815;Skalica;12717;6377;6364;6322;12767;5625;5625;5557
2;Trnavskı kraj;206;Skalica;504912;Trnovec;243;155;155;155;241;140;140;135
2;Trnavskı kraj;206;Skalica;504939;Unín;998;569;569;567;1009;491;491;473
2;Trnavskı kraj;206;Skalica;504963;Vrádište;654;370;369;368;650;280;280;271
2;Trnavskı kraj;203;Hlohovec;506800;Bojnièky;1182;568;566;562;1133;461;461;457
2;Trnavskı kraj;203;Hlohovec;506885;Èerveník;1343;754;754;745;1340;585;585;576
2;Trnavskı kraj;203;Hlohovec;506958;Dolné Otrokovce;307;146;146;144;305;129;129;128
2;Trnavskı kraj;203;Hlohovec;506966;Dolné Trhovište;521;270;270;270;527;228;228;227
2;Trnavskı kraj;203;Hlohovec;556521;Dolné Zelenice;479;293;293;293;484;254;254;250
2;Trnavskı kraj;203;Hlohovec;507024;Dvorníky;1634;729;729;729;1649;559;559;548
2;Trnavskı kraj;203;Hlohovec;507032;Hlohovec;17577;8929;8922;8854;17573;7554;7552;7410
2;Trnavskı kraj;203;Hlohovec;507075;Horné Otrokovce;728;390;389;387;725;316;316;310
2;Trnavskı kraj;203;Hlohovec;556602;Horné Trhovište;481;235;235;232;480;216;216;213
2;Trnavskı kraj;203;Hlohovec;556530;Horné Zelenice;552;257;257;257;557;203;203;203
2;Trnavskı kraj;203;Hlohovec;507130;Jalšové;414;204;204;200;416;138;138;132
